match_id,game_duration,game_mode,game_version,timestamp,datetime,date,month,region,league
NA1_5592092827,949,CLASSIC,16.13.791.5903,1782795295537,2026-06-30 04:54:55.537,2026-06-30,2026-06,na,challenger
NA1_5592092827,949,CLASSIC,16.13.791.5903,1782795295537,2026-06-30 04:54:55.537,2026-06-30,2026-06,na,challenger
NA1_5592092827,949,CLASSIC,16.13.791.5903,1782795295537,2026-06-30 04:54:55.537,2026-06-30,2026-06,na,grandmaster
NA1_5592047135,2182,CLASSIC,16.13.791.5903,1782792037927,2026-06-30 04:00:37.927,2026-06-30,2026-06,na,challenger
NA1_5589318809,1741,CLASSIC,16.13.790.6961,1782448282493,2026-06-26 04:31:22.493,2026-06-26,2026-06,na,challenger
NA1_5587345424,1490,CLASSIC,16.12.788.4269,1782184756173,2026-06-23 03:19:16.173,2026-06-23,2026-06,na,challenger
NA1_5592309334,1290,CLASSIC,16.13.791.5903,1782843030225,2026-06-30 18:10:30.225,2026-06-30,2026-06,na,challenger
NA1_5592309334,1290,CLASSIC,16.13.791.5903,1782843030225,2026-06-30 18:10:30.225,2026-06-30,2026-06,na,challenger
NA1_5592309334,1290,CLASSIC,16.13.791.5903,1782843030225,2026-06-30 18:10:30.225,2026-06-30,2026-06,na,master
NA1_5592293522,1900,CLASSIC,16.13.791.5903,1782840294663,2026-06-30 17:24:54.663,2026-06-30,2026-06,na,challenger
NA1_5592293522,1900,CLASSIC,16.13.791.5903,1782840294663,2026-06-30 17:24:54.663,2026-06-30,2026-06,na,challenger
NA1_5592293522,1900,CLASSIC,16.13.791.5903,1782840294663,2026-06-30 17:24:54.663,2026-06-30,2026-06,na,grandmaster
NA1_5592293522,1900,CLASSIC,16.13.791.5903,1782840294663,2026-06-30 17:24:54.663,2026-06-30,2026-06,na,master
NA1_5591297721,1623,CLASSIC,16.13.791.5903,1782698649834,2026-06-29 02:04:09.834,2026-06-29,2026-06,na,challenger
NA1_5591226247,1733,CLASSIC,16.13.791.5903,1782693694083,2026-06-29 00:41:34.083,2026-06-29,2026-06,na,challenger
NA1_5592302687,1805,CLASSIC,16.13.791.5903,1782842157481,2026-06-30 17:55:57.481,2026-06-30,2026-06,na,challenger
NA1_5592302687,1805,CLASSIC,16.13.791.5903,1782842157481,2026-06-30 17:55:57.481,2026-06-30,2026-06,na,grandmaster
NA1_5592302687,1805,CLASSIC,16.13.791.5903,1782842157481,2026-06-30 17:55:57.481,2026-06-30,2026-06,na,master
NA1_5591764152,1705,CLASSIC,16.13.791.5903,1782769934970,2026-06-29 21:52:14.970,2026-06-29,2026-06,na,challenger
